Y1 Y2 Y3 Y4 X1 X2 X3 X4 X5
29 21 0 0 0.409474952612072 0.405363884754479 0.180879510007799 0.332797182491049 0.680555888451636
11 1 10 28 0.0104671118315309 0.0726319255772978 0.35496694711037 0.242536499397829 0.384194892598316
15 7 2 26 0.18384952400811 0.953758624615148 0.0499027892947197 0.309988736175001 0.185273467097431
19 8 5 18 0.842729318886995 0.217183782951906 0.152553702704608 0.226805534912273 0.211702605476603
36 8 0 6 0.231161782052368 0.405625266721472 0.0992717186454684 0.123003134503961 0.703692154726014
20 21 1 8 0.239099955651909 0.62566831544973 0.280148076126352 0.267755625536665 0.262487774714828
22 28 0 0 0.0766911653336138 0.628404803806916 0.387450202135369 0.923653637059033 0.226348639465868
21 22 3 4 0.245723678031936 0.328238664194942 0.634158786386251 0.0564841595478356 0.593186295358464
34 6 5 5 0.73213520552963 0.138909491943195 0.707063608802855 0.501455146819353 0.147370707243681
22 17 1 10 0.847453165100887 0.91465717041865 0.326018318766728 0.793785936199129 0.0510420987848192
12 37 0 1 0.497527267085388 0.599115967284888 0.965183315100148 0.837927345186472 0.0138850293587893
35 13 2 0 0.387909029843286 0.749607095960528 0.696454447461292 0.576273668324575 0.808185500325635
22 27 0 1 0.246448994148523 0.918954745167866 0.161078194156289 0.241850089980289 0.802564529934898
29 13 0 8 0.111096461303532 0.528765395982191 0.369062241632491 0.582062224857509 0.0150438237469643
15 23 1 11 0.389994435245171 0.371978746028617 0.30221775919199 0.137515567243099 0.595294718630612
11 23 6 10 0.571935313986614 0.0658083211164922 0.457965767476708 0.482712324010208 0.307362789753824
14 29 0 7 0.216892762808129 0.854369923705235 0.823282746365294 0.0936856127809733 0.606110869906843
21 11 17 1 0.44476800202392 0.510411301394925 0.232539350865409 0.304969527991489 0.215587522368878
34 16 0 0 0.21799066872336 0.20999805862084 0.402322225272655 0.676705354591832 0.947869340656325
19 15 3 13 0.502299563260749 0.375843436690047 0.971612802939489 0.205134988296777 0.105905666947365
12 14 9 15 0.353904571849853 0.207365499809384 0.124420745996758 0.394918506033719 0.119490867713466
30 13 0 7 0.64998515881598 0.459240817232057 0.63029007660225 0.802853106055409 0.140537559753284
21 22 4 3 0.374713956611231 0.241502250079066 0.703867005882785 0.22832069452852 0.292855366365984
23 26 1 0 0.355445380788296 0.118690322386101 0.591200284194201 0.0769075178541243 0.598736236337572
27 21 0 2 0.533687945455313 0.0724691497161984 0.996516271261498 0.778224907815456 0.209034521598369
31 3 0 16 0.740334360394627 0.690989849856123 0.0453361014369875 0.670139696681872 0.452331074979156
25 23 1 1 0.221102937823161 0.286957619246095 0.990072537912056 0.511109673650935 0.452829439658672
33 13 2 2 0.41274611861445 0.149412495549768 0.745306309312582 0.214002060238272 0.381763428449631
33 8 1 8 0.265686686849222 0.972432009177282 0.436749597778544 0.187693298794329 0.987573211546987
19 12 1 18 0.629973053466529 0.410514390328899 0.153006548760459 0.611147175775841 0.0101497930008918
26 13 0 11 0.183828490786254 0.401813854230568 0.448865175480023 0.0387414896395057 0.865486940834671
25 7 6 12 0.86364411143586 0.648556348634884 0.18632471258752 0.229440553346649 0.0926982760429382
34 9 4 3 0.746568004135042 0.916305739665404 0.426548582501709 0.823937889654189 0.182092470349744
26 22 0 2 0.668284649727866 0.216662138933316 0.820779866538942 0.300368249882013 0.447766182711348
41 4 0 5 0.618017873261124 0.547998871887103 0.0503789142239839 0.0160918093752116 0.729090062668547
28 21 0 1 0.372238060226664 0.720050457865 0.325382151640952 0.961583591764793 0.189962323755026
13 29 7 1 0.529835685854778 0.397246005246416 0.842411929508671 0.0877466935198754 0.139311429811642
34 15 0 1 0.874682342866436 0.0940013926010579 0.0401997929438949 0.748023397056386 0.21279262425378
38 11 0 1 0.581750099780038 0.634896405041218 0.791872961213812 0.836008212529123 0.168728225631639
29 19 0 2 0.839767764788121 0.00247881026007235 0.961628437507898 0.0159805347211659 0.853035336825997
18 31 1 0 0.312448164913803 0.210523239802569 0.660920487483963 0.852861498249695 0.740015596849844
25 22 0 3 0.70829032221809 0.679022809490561 0.00871741911396384 0.550297265173867 0.569691319949925
28 22 0 0 0.265017806086689 0.866189130349085 0.465789224253967 0.339687408413738 0.855336192529649
30 10 0 10 0.594343194039539 0.79969711555168 0.716613848693669 0.325701871886849 0.148278642212972
33 9 5 3 0.481289800489321 0.134996398352087 0.0281821098178625 0.639220112003386 0.377457110444084
23 17 1 9 0.26503273146227 0.387498257681727 0.845482558710501 0.127847296651453 0.319643474649638
31 10 5 4 0.564590434776619 0.788471929030493 0.746415409026667 0.311121101491153 0.0299319385085255
25 15 1 9 0.913188223028556 0.692913666600361 0.26403076434508 0.583082606550306 0.387859046226367
30 17 0 3 0.901874389499426 0.59427297138609 0.745913676219061 0.759196238592267 0.709439024562016
33 17 0 0 0.274166621500626 0.123857651371509 0.671582471346483 0.551703141769394 0.248158788075671
22 13 13 2 0.321482756407931 0.55507810274139 0.172052733367309 0.687787305330858 0.647900364128873
19 22 1 8 0.985640884377062 0.449411387788132 0.669716468313709 0.371264337562025 0.167509521357715
34 12 0 4 0.619993310188875 0.766166528686881 0.930354031501338 0.906746856868267 0.7723926785402
40 10 0 0 0.937314089154825 0.0260977216530591 0.850974758388475 0.975735323736444 0.479342405684292
35 13 1 1 0.466532702324912 0.195171431871131 0.781073235208169 0.766094181453809 0.0603702547959983
24 21 0 5 0.406832593260333 0.881234564818442 0.685842331266031 0.0122661136556417 0.770712304394692
33 16 0 1 0.659230324206874 0.109801593469456 0.591369112022221 0.522603975841776 0.87701166048646
24 21 4 1 0.152346616843715 0.968550927937031 0.403273216914386 0.799046251457185 0.589730586856604
26 12 7 5 0.572867058217525 0.385198592906818 0.128348112571985 0.207455570343882 0.609767718473449
36 6 3 5 0.238726026844233 0.85859140730463 0.82016446441412 0.386281783925369 0.420682803727686
20 10 11 9 0.962358936434612 0.887384754605591 0.716720472322777 0.542382778832689 0.0485146606806666
31 18 0 1 0.601365725975484 0.48909149854444 0.788324852474034 0.744253082200885 0.650925466557965
22 10 14 4 0.515029727248475 0.718091808957979 0.0183160011656582 0.333332431735471 0.50189759535715
41 7 2 0 0.402573342202231 0.486705572577193 0.174490140983835 0.324915238190442 0.786378524964675
27 20 0 3 0.880246541230008 0.988708860939369 0.598648968385532 0.423743036808446 0.547026558313519
37 5 4 4 0.364091864787042 0.0647511295974255 0.0806388228666037 0.276301349047571 0.444126959890127
35 7 0 8 0.288239280693233 0.157662777928635 0.707315941806883 0.626090149627998 0.837797397514805
26 21 1 2 0.170645235106349 0.785348618403077 0.563668774208054 0.0435978448949754 0.675734973978251
28 17 3 2 0.172171746380627 0.542188289808109 0.282807909185067 0.606534786755219 0.0516618920955807
28 21 0 1 0.48204260552302 0.416547345230356 0.392056765733287 0.417049096897244 0.125985953724012
30 18 0 2 0.252964928513393 0.998882649000734 0.672728167846799 0.0436190224718302 0.826372058596462
20 28 0 2 0.21625478961505 0.255673117004335 0.162179667269811 0.993407740490511 0.401428744429722
17 29 4 0 0.674376388080418 0.507875671144575 0.108501903479919 0.626561040990055 0.505077991168946
26 24 0 0 0.0476636274252087 0.0789711775723845 0.533444229979068 0.83884015167132 0.337133783381432
26 10 7 7 0.700853087473661 0.813668364426121 0.103199100354686 0.397084629861638 0.62384007149376
38 12 0 0 0.351888638455421 0.382179160136729 0.0934180852491409 0.95308898575604 0.57756361970678
11 18 6 15 0.408943997928873 0.802182707935572 0.639925142051652 0.378397780237719 0.222248051082715
24 25 0 1 0.820951323956251 0.197923636762425 0.564042437123135 0.819895087508485 0.63957369280979
23 14 12 1 0.918857348151505 0.946399770211428 0.305536519503221 0.00722655141726136 0.356744915712625
28 5 5 12 0.282528330106288 0.345672474242747 0.266009031329304 0.873742654221132 0.450808875961229
16 10 12 12 0.961104793706909 0.522050247294828 0.632500789593905 0.0739439935423434 0.400691819144413
20 16 0 14 0.728394428268075 0.111688006436452 0.830757833551615 0.816704250872135 0.221774423029274
30 16 2 2 0.686375082004815 0.885974851204082 0.0513556152582169 0.586043036542833 0.247874999884516
33 12 0 5 0.0528439427725971 0.95425497321412 0.99233503616415 0.682746354490519 0.17625953280367
23 10 8 9 0.395220134640113 0.0403807631228119 0.0220871928613633 0.714157723588869 0.432306950679049
27 20 1 2 0.477845379849896 0.4936161886435 0.179838889045641 0.280105278594419 0.609693624079227
28 20 0 2 0.56025326368399 0.226063704816625 0.328692074865103 0.673513558227569 0.409054721705616
34 12 4 0 0.698261594865471 0.858800339279696 0.854895716765895 0.29703937843442 0.912583474069834
19 21 3 7 0.915683538420126 0.53093573381193 0.184360313229263 0.571045774733648 0.281048858771101
19 14 2 15 0.618351227371022 0.0046381508000195 0.795356702525169 0.0547061813995242 0.215601249365136
18 11 10 11 0.428421508753672 0.277560080168769 0.858852138277143 0.347608416806906 0.552420159103349
15 12 1 22 0.54208036721684 0.325203143060207 0.472019533859566 0.497679084306583 0.350193289341405
23 21 0 6 0.058478488586843 0.588706276612356 0.648202839307487 0.531688984716311 0.938046422321349
26 19 3 2 0.260856857057661 0.249684700742364 0.32504168455489 0.815768377389759 0.629557105246931
25 24 1 0 0.397151953307912 0.0431172808166593 0.46613745810464 0.510326466523111 0.436979672638699
29 19 1 1 0.197744736680761 0.110678787576035 0.94240728369914 0.84894580161199 0.289577150018886
13 30 5 2 0.83192756283097 0.703753812005743 0.245464298641309 0.594192863209173 0.0366631511133164
2 48 0 0 0.152887222822756 0.939021238824353 0.0224570592399687 0.537895291345194 0.548381134169176
30 17 0 3 0.803418542025611 0.311169018037617 0.967071830527857 0.627040413441136 0.320374064147472
25 25 0 0 0.546826156554744 0.0784929301589727 0.260048856958747 0.291973809478804 0.48101906129159
22 19 2 7 0.662317642010748 0.321744091343135 0.654107216512784 0.567239138297737 0.809306873939931
23 24 0 3 0.171698493883014 0.624905536882579 0.0753812375478446 0.999499982455745 0.21880022669211
43 6 0 1 0.633055359823629 0.440241849515587 0.969246099004522 0.920453968457878 0.0893763161730021
38 12 0 0 0.311869746772572 0.801345300627872 0.918539323844016 0.769343193853274 0.797137798042968
18 31 0 1 0.724554346408695 0.279283805051818 0.868152536218986 0.843732711626217 0.174407070269808
33 15 1 1 0.398939824663103 0.570713193388656 0.424378974828869 0.922279868507758 0.801309483824298
24 19 5 2 0.969356411136687 0.0421280120499432 0.781031975988299 0.600790136726573 0.0369422144722193
33 14 1 2 0.967398370616138 0.190717455465347 0.299905892694369 0.36780192819424 0.847115306183696
32 14 0 4 0.726702539017424 0.727086470695212 0.289452788420022 0.747003500815481 0.821639210684225
32 18 0 0 0.257216746453196 0.826690050307661 0.999273833120242 0.484860739205033 0.89760041795671
16 21 2 11 0.221787934657186 0.510721075348556 0.98703720793128 0.00481082242913544 0.374296884983778
9 20 6 15 0.593045651679859 0.567726165754721 0.480046341195703 0.673142445739359 0.306301347445697
28 19 1 2 0.267521432135254 0.00115581974387169 0.762275066226721 0.403647578554228 0.918964058393613
31 17 0 2 0.531070398865268 0.143778103170916 0.328611925011501 0.953182034660131 0.321151257259771
21 14 0 15 0.785291671287268 0.865967083023861 0.236238847253844 0.13437141943723 0.925317452521995
27 17 0 6 0.168060810538009 0.0825610605534166 0.617860030382872 0.377719945507124 0.6030377978459
34 12 0 4 0.404399181017652 0.244570682058111 0.340449265437201 0.899857032811269 0.581164518138394
34 16 0 0 0.471576277632266 0.98154315748252 0.0583910276181996 0.803341009886935 0.735679200384766
31 19 0 0 0.868106806883588 0.57758127944544 0.981945822248235 0.506427343934774 0.399678699439391
37 8 5 0 0.9257079558447 0.24872636445798 0.688040121691301 0.0180937359109521 0.367069035768509
30 20 0 0 0.88197755930014 0.614953953772783 0.862182220909745 0.250273131998256 0.43121137120761
19 28 2 1 0.674186842516065 0.0317573207430542 0.461695483652875 0.30598814971745 0.336021848022938
12 29 0 9 0.950166979338974 0.146423544269055 0.126027198508382 0.661724039819092 0.698086792370304
14 19 7 10 0.516444894252345 0.703072973992676 0.680295445257798 0.0981769990175962 0.268198177218437
26 21 2 1 0.576519021298736 0.065560708520934 0.0199487851932645 0.965290450956672 0.853492402005941
30 18 0 2 0.336331205908209 0.621807062299922 0.162958639673889 0.867223657900468 0.930856707505882
31 16 0 3 0.34732463140972 0.937327365390956 0.89581583510153 0.284862571163103 0.46469203196466
17 27 0 6 0.0200243005529046 0.0878946147859097 0.153157744556665 0.434687237953767 0.00606797146610916
23 17 3 7 0.502813045633957 0.972803509328514 0.258641593623906 0.340949042001739 0.940810883650556
10 29 5 6 0.871043413644657 0.0260107105132192 0.244024680228904 0.34812997514382 0.433457627659664
24 23 2 1 0.00630078394897282 0.725227952003479 0.311864907387644 0.304173218086362 0.833201250061393
16 30 0 4 0.0720571239944547 0.453706391621381 0.221246689558029 0.91451596817933 0.515241026645526
23 9 3 15 0.164211224997416 0.566182404989377 0.0305468428414315 0.283578851260245 0.480038195848465
17 29 0 4 0.770334074273705 0.87273104628548 0.9030366090592 0.867847318993881 0.144661127123982
25 24 0 1 0.735184305813164 0.55456317961216 0.959397464292124 0.816691294778138 0.0579457553103566
23 23 1 3 0.971875635674223 0.737652207259089 0.942848661448807 0.184587123570964 0.65003904979676
18 21 0 11 0.466472376836464 0.62312916200608 0.453300039982423 0.227226476417854 0.373553782701492
24 22 1 3 0.0743845133110881 0.311028405791149 0.437665002420545 0.665625837165862 0.0245865508913994
16 6 8 20 0.648818124318495 0.392196484608576 0.0501661477610469 0.468079254729673 0.0748334641102701
39 11 0 0 0.758593169506639 0.202087455429137 0.359821268357337 0.109640063950792 0.830203277524561
33 17 0 0 0.137106081005186 0.852780389599502 0.896644064690918 0.145648297620937 0.734294305322692
24 19 1 6 0.396584594622254 0.606830150820315 0.371063167229295 0.317174333380535 0.0481201356742531
37 10 1 2 0.224985329201445 0.75609801383689 0.503285011276603 0.607202998362482 0.725076202768832
18 27 1 4 0.0579585605300963 0.562516808742657 0.527599306078628 0.947015262208879 0.0138067174702883
22 10 1 17 0.395892688306049 0.275899012805894 0.170270065078512 0.422586169559509 0.610956511693075
29 15 2 4 0.0649282999802381 0.735558403655887 0.53859877679497 0.92648857855238 0.222563603427261
